customer_id,full_name,phone,city,registered_at,status
1837,Customer 01837,+447700001837,Glasgow,2025-11-02,active
1838,Customer 01838,+447700001838,Sheffield,2025-03-11,active
1839,Customer 01839,+447700001839,London,2025-06-03,active
1840,Customer 01840,+447700001840,Leeds,2025-06-11,active
1841,Customer 01841,+447700001841,Glasgow,2025-10-11,active
1842,Customer 01842,+447700001842,Manchester,2025-01-20,blocked
1843,Customer 01843,+447700001843,Bristol,2025-03-21,active
1844,Customer 01844,+447700001844,Glasgow,2025-07-07,active
1845,Customer 01845,+447700001845,Leeds,2025-05-12,active
1846,Customer 01846,+447700001846,Manchester,2025-10-20,blocked
1847,Customer 01847,+447700001847,Cardiff,2025-04-22,active
1848,Customer 01848,+447700001848,Bristol,2025-09-05,active
1849,Customer 01849,+447700001849,Edinburgh,2025-12-20,active
1850,Customer 01850,+447700001850,Cardiff,2025-11-25,active
1851,Customer 01851,+447700001851,London,2026-01-10,blocked
1852,Customer 01852,+447700001852,Manchester,2026-02-04,active
1853,Customer 01853,+447700001853,Bristol,2025-06-28,blocked
1854,Customer 01854,+447700001854,Liverpool,2025-03-03,active
1855,Customer 01855,+447700001855,Cardiff,2025-01-06,blocked
1856,Customer 01856,+447700001856,London,2025-06-06,active
1857,Customer 01857,+447700001857,Bristol,2025-10-04,active
1858,Customer 01858,+447700001858,Bristol,2025-09-15,active
1859,Customer 01859,+447700001859,Birmingham,2025-01-26,blocked
1860,Customer 01860,+447700001860,Edinburgh,2026-01-21,active
1861,Customer 01861,+447700001861,Leeds,2025-08-10,active
1862,Customer 01862,+447700001862,Liverpool,2025-03-17,active
1863,Customer 01863,+447700001863,Bristol,2025-02-12,blocked
1864,Customer 01864,+447700001864,Cardiff,2026-01-17,active
1865,Customer 01865,+447700001865,Sheffield,2025-07-24,active
1866,Customer 01866,+447700001866,Manchester,2025-07-24,blocked
1867,Customer 01867,+447700001867,Birmingham,2026-01-26,active
1868,Customer 01868,+447700001868,Edinburgh,2025-10-14,active
1869,Customer 01869,+447700001869,Edinburgh,2025-07-22,active
1870,Customer 01870,+447700001870,Sheffield,2025-11-12,active
1871,Customer 01871,+447700001871,Leeds,2025-02-06,active
1872,Customer 01872,+447700001872,Liverpool,2025-06-15,active
1873,Customer 01873,+447700001873,Manchester,2025-12-10,blocked
1874,Customer 01874,+447700001874,Liverpool,2025-07-07,active
1875,Customer 01875,+447700001875,Leeds,2025-06-14,active
1876,Customer 01876,+447700001876,Cardiff,2025-12-02,active
1877,Customer 01877,+447700001877,Glasgow,2025-03-28,active
1878,Customer 01878,+447700001878,Cardiff,2025-08-15,active
1879,Customer 01879,+447700001879,Edinburgh,2025-01-23,active
1880,Customer 01880,+447700001880,Leeds,2025-12-17,active
1881,Customer 01881,+447700001881,Birmingham,2026-01-23,active
1882,Customer 01882,+447700001882,Manchester,2026-01-14,active
1883,Customer 01883,+447700001883,Leeds,2025-11-14,active
1884,Customer 01884,+447700001884,Glasgow,2025-01-08,active
1885,Customer 01885,+447700001885,Manchester,2025-06-06,blocked
1886,Customer 01886,+447700001886,Edinburgh,2025-01-12,active
1887,Customer 01887,+447700001887,Leeds,2026-01-14,active
1888,Customer 01888,+447700001888,Leeds,2025-10-07,active
1889,Customer 01889,+447700001889,Sheffield,2025-09-05,active
1890,Customer 01890,+447700001890,London,2025-07-12,active
1891,Customer 01891,+447700001891,Glasgow,2025-03-29,active
1892,Customer 01892,+447700001892,Glasgow,2025-04-13,active
1893,Customer 01893,+447700001893,London,2025-08-27,active
1894,Customer 01894,+447700001894,Manchester,2025-07-18,active
1895,Customer 01895,+447700001895,Bristol,2025-02-25,active
1896,Customer 01896,+447700001896,Glasgow,2025-11-29,blocked
1897,Customer 01897,+447700001897,Leeds,2025-07-14,active
1898,Customer 01898,+447700001898,Bristol,2025-09-06,active
1899,Customer 01899,+447700001899,Birmingham,2025-04-12,blocked
1900,Customer 01900,+447700001900,Sheffield,2025-12-31,active
1901,Customer 01901,+447700001901,London,2025-05-07,active
1902,Customer 01902,+447700001902,Bristol,2025-09-08,blocked
1903,Customer 01903,+447700001903,Birmingham,2025-01-10,active
1904,Customer 01904,+447700001904,Bristol,2025-07-01,active
1905,Customer 01905,+447700001905,Leeds,2025-09-14,active
1906,Customer 01906,+447700001906,London,2025-11-17,active
1907,Customer 01907,+447700001907,Liverpool,2025-01-16,active
1908,Customer 01908,+447700001908,Leeds,2025-03-19,active
1909,Customer 01909,+447700001909,Liverpool,2025-12-03,active
1910,Customer 01910,+447700001910,Manchester,2026-01-09,blocked
1911,Customer 01911,+447700001911,Sheffield,2025-12-14,active
1912,Customer 01912,+447700001912,Liverpool,2025-05-04,active
1913,Customer 01913,+447700001913,Liverpool,2025-06-09,active
1914,Customer 01914,+447700001914,Edinburgh,2025-10-05,active
1915,Customer 01915,+447700001915,Leeds,2025-12-01,active
1916,Customer 01916,+447700001916,Cardiff,2025-10-05,active
1917,Customer 01917,+447700001917,Birmingham,2025-06-08,active
1918,Customer 01918,+447700001918,Liverpool,2026-01-30,active
1919,Customer 01919,+447700001919,Cardiff,2025-03-22,active
1920,Customer 01920,+447700001920,Manchester,2025-10-13,active
1921,Customer 01921,+447700001921,Birmingham,2025-06-12,active
1922,Customer 01922,+447700001922,London,2026-01-27,active
1923,Customer 01923,+447700001923,Liverpool,2025-07-30,active
1924,Customer 01924,+447700001924,Edinburgh,2026-01-17,active
1925,Customer 01925,+447700001925,Birmingham,2026-02-03,active
1926,Customer 01926,+447700001926,Manchester,2025-03-09,active
1927,Customer 01927,+447700001927,London,2026-01-26,active
1928,Customer 01928,+447700001928,Cardiff,2025-10-18,active
1929,Customer 01929,+447700001929,Cardiff,2025-04-29,active
1930,Customer 01930,+447700001930,London,2025-07-03,active
1931,Customer 01931,+447700001931,Edinburgh,2025-03-10,blocked
1932,Customer 01932,+447700001932,Bristol,2025-04-05,blocked
1933,Customer 01933,+447700001933,Edinburgh,2025-08-31,active
1934,Customer 01934,+447700001934,Birmingham,2025-04-09,active
1935,Customer 01935,+447700001935,London,2025-07-29,active
1936,Customer 01936,+447700001936,Glasgow,2025-07-31,active
1937,Customer 01937,+447700001937,Leeds,2026-01-23,active
1938,Customer 01938,+447700001938,Manchester,2025-04-01,blocked
1939,Customer 01939,+447700001939,Cardiff,2025-09-08,active
1940,Customer 01940,+447700001940,Edinburgh,2025-05-07,blocked
1941,Customer 01941,+447700001941,Liverpool,2026-02-02,active
1942,Customer 01942,+447700001942,Cardiff,2026-01-12,blocked
1943,Customer 01943,+447700001943,Bristol,2025-07-21,active
1944,Customer 01944,+447700001944,Sheffield,2025-02-25,blocked
1945,Customer 01945,+447700001945,Edinburgh,2025-01-22,active
1946,Customer 01946,+447700001946,Sheffield,2025-10-03,blocked
1947,Customer 01947,+447700001947,London,2025-10-13,blocked
1948,Customer 01948,+447700001948,Sheffield,2026-01-27,active
1949,Customer 01949,+447700001949,Leeds,2025-05-30,blocked
1950,Customer 01950,+447700001950,Liverpool,2025-06-05,active
1951,Customer 01951,+447700001951,Edinburgh,2025-03-27,blocked
1952,Customer 01952,+447700001952,Glasgow,2025-11-10,active
1953,Customer 01953,+447700001953,Sheffield,2025-03-14,blocked
1954,Customer 01954,+447700001954,Edinburgh,2025-02-16,active
1955,Customer 01955,+447700001955,Birmingham,2026-02-03,active
1956,Customer 01956,+447700001956,Liverpool,2025-07-31,active
1957,Customer 01957,+447700001957,Edinburgh,2025-01-13,active
1958,Customer 01958,+447700001958,Edinburgh,2025-10-30,active
1959,Customer 01959,+447700001959,Edinburgh,2025-02-16,active
1960,Customer 01960,+447700001960,Bristol,2025-12-21,active
1961,Customer 01961,+447700001961,Manchester,2025-02-16,active
1962,Customer 01962,+447700001962,Edinburgh,2025-11-21,active
1963,Customer 01963,+447700001963,Manchester,2025-09-26,blocked
1964,Customer 01964,+447700001964,Sheffield,2025-11-10,active
1965,Customer 01965,+447700001965,Liverpool,2025-10-09,blocked
1966,Customer 01966,+447700001966,London,2026-01-29,active
1967,Customer 01967,+447700001967,Bristol,2025-10-17,active
1968,Customer 01968,+447700001968,Birmingham,2025-03-16,active
1969,Customer 01969,+447700001969,London,2025-08-03,active
1970,Customer 01970,+447700001970,Glasgow,2026-01-09,blocked
1971,Customer 01971,+447700001971,Glasgow,2025-11-17,active
1972,Customer 01972,+447700001972,Manchester,2025-03-09,active
1973,Customer 01973,+447700001973,London,2025-11-15,active
1974,Customer 01974,+447700001974,London,2025-08-23,blocked
1975,Customer 01975,+447700001975,Edinburgh,2025-10-06,active
1976,Customer 01976,+447700001976,Cardiff,2025-09-10,active
1977,Customer 01977,+447700001977,Leeds,2025-10-29,blocked
1978,Customer 01978,+447700001978,Edinburgh,2025-07-29,blocked
1979,Customer 01979,+447700001979,Manchester,2025-11-04,active
1980,Customer 01980,+447700001980,Leeds,2025-10-08,active
1981,Customer 01981,+447700001981,Cardiff,2025-11-18,active
1982,Customer 01982,+447700001982,London,2025-04-05,active
1983,Customer 01983,+447700001983,London,2025-12-01,active
1984,Customer 01984,+447700001984,London,2025-03-16,active
1985,Customer 01985,+447700001985,Cardiff,2025-11-05,active
1986,Customer 01986,+447700001986,Bristol,2025-02-14,active
1987,Customer 01987,+447700001987,Manchester,2025-08-02,active
1988,Customer 01988,+447700001988,Birmingham,2025-12-11,active
1989,Customer 01989,+447700001989,Cardiff,2025-12-05,active
1990,Customer 01990,+447700001990,Edinburgh,2026-01-19,active
1991,Customer 01991,+447700001991,London,2025-02-17,active
1992,Customer 01992,+447700001992,Bristol,2025-07-08,blocked
1993,Customer 01993,+447700001993,Manchester,2026-01-24,blocked
1994,Customer 01994,+447700001994,Sheffield,2025-02-03,active
1995,Customer 01995,+447700001995,Edinburgh,2025-03-10,active
1996,Customer 01996,+447700001996,Glasgow,2025-06-18,blocked
1997,Customer 01997,+447700001997,Sheffield,2025-04-18,active
1998,Customer 01998,+447700001998,Cardiff,2025-01-30,active
1999,Customer 01999,+447700001999,Cardiff,2026-01-09,active
2000,Customer 02000,+447700002000,Edinburgh,2026-01-06,active
